node1,node2,weight
K67L,KWHP,2
K67R,KEBG,4
K67R,KMFE,13
K68F,KGKY,2
K69K,K69K,2
K6A2,KD73,2
K6A2,KPDK,7
K6A4,KAPF,2
K6A4,KIPJ,2
K6A4,KUKF,2
K6B9,K6B9,3
K6B9,KN03,2
K6B9,KPEO,4
K6B9,KSYR,4
K6D1,KCFE,2
K6D6,K6D6,3
K6G0,KATL,5
K6G0,KCLT,7
K6G0,KDTW,3
K6G0,KPTK,2
K6G0,KVLL,3
K6G1,KAXQ,4
K6G1,KIDI,2
K6I2,KLOU,2
K6I4,K6I4,4
K6I4,KBUR,2
K6I4,KCFJ,3
K6I4,KDNV,2
K6I4,KLAF,5
K6I4,KTYQ,6
K6I6,KATW,2
K6I6,KAXQ,2
K6I6,KCMH,2
K6I6,KFKL,2
K6I6,KGKJ,2
K6I6,KI95,2
K6I6,KMGY,2
K6I6,KOSU,2
K6I6,KSDF,2
K6I6,PANC,4
K6K5,KBDN,8
K6M0,KATL,3
K6M6,KSTL,3
K6R3,KDWH,5
K6R3,KLVJ,2
K6R3,KT41,2
K71J,KECP,2
K71N,KSEG,2
K71N,PA40,2
K73C,KDLL,2
K74S,K74S,12
K74S,KAWO,7
K74S,KBFI,8
K74S,KBLI,4
K74S,KBVS,8
K74S,KCOE,2
K74S,KFHR,3
K74S,KORS,3
K74S,KPAE,4
K74S,KPWT,4
K74S,KRNT,2
K76F,K76F,34
K76F,KADS,8
K76F,KDAL,2
K76F,KDFW,2
K76F,KDTO,3
K76F,KF46,2
K76F,KGVT,3
K76F,KHQZ,10
K76F,KRBD,5
K76F,KT31,2
K76F,KTRL,6
K76F,KTYR,8
K79D,KIAD,2
K79D,KLUK,2
K79J,KCEW,2
K79J,KDTS,6
K79J,KECP,2
K79J,KEDN,3
K79J,KEGI,3
K79J,KGZH,8
K79J,KHRT,2
K79J,KMVC,2
K79J,KNPA,4
K79J,KNRQ,2
K79J,KNSE,14
K79J,KNUN,3
K79J,KPNS,6
K7A8,KCLT,2
K7A8,KHKY,2
K7B6,KPHL,3
K7B6,KPVD,2
K7F3,K7F3,11
K7F3,KADS,11
K7F3,KF46,5
K7F3,KF69,4
K7F3,KLNC,2
K7F3,KTRL,2
K7F7,KADS,2
K7F7,KGKY,2
K7F7,KHQZ,2
K7F7,KT67,4
K7G0,K7G0,10
K7G0,KROC,7
K7G0,KVAY,2
K7I4,KTYQ,2
K7K8,KBFI,4
K7K8,KDFW,2
K7K8,KOMA,3
K7L8,K7L8,2
K7L8,KABE,5
K7L8,KATL,8
K7L8,KBNA,3
K7L8,KBOS,9
K7L8,KBWI,2
K7L8,KCLE,2
K7L8,KCLT,4
K7L8,KDCA,5
K7L8,KEWR,13
K7L8,KEYE,2
K7L8,KI23,3
K7L8,KIAD,9
K7L8,KJFK,3
K7L8,KLGA,4
K7L8,KLUK,2
K7L8,KMIA,3
K7L8,KPHL,12
K7L8,KRSW,2
K7L8,KSYR,2
K7L8,KTPA,2
K7L8,KYIP,2
K7M5,KASG,6
K7N1,KDTW,2
K7S5,KHIO,79
K7S5,KMMV,6
K7S5,KPDX,44
K7S5,KUAO,5
K7S5,KVUO,3
K7S9,K7S9,3
K7S9,KHIO,6
K7S9,KMMV,3
K7S9,KONP,3
K7S9,KPSP,2
K7S9,KS21,2
K7S9,KSJC,2
K7S9,KTTD,2
K7S9,KUAO,18
K7SP,KFWQ,2
K7SP,KLBE,2
K7V9,KAPA,2
K7V9,KCOS,9
K7V9,KDEN,2
K7V9,KPUB,16
K82C,K82C,3
K82C,KC35,4
K82C,KDLL,2
K82C,KENW,5
K82C,KMSN,3
K82C,KUGN,2
K82J,KDFW,7
K82J,KNPA,7
K84R,K84R,4
K84R,KAUS,8
K84R,KEDC,3
K84R,KHYI,14
K84R,KIWS,3
K84R,KT74,2
K84R,KT82,2
K87Y,KC29,2
K88R,KEDC,4
K88R,KRYW,3
K88R,KSGR,2
K88R,KT82,2
K8A0,KHSV,3
K8A0,KMDQ,2
K8A1,KDCU,6
K8A1,KGPM,4
K8A1,KHSV,4
K8A1,KMDQ,12
K8A6,KBOS,7
K8A6,KBWI,14
K8A6,KCHO,2
K8A6,KDCA,4
K8A6,KEWR,3
K8A6,KGSO,3
K8A6,KIPJ,2
K8A6,KJFK,5
K8A6,KJQF,2
K8A6,KMDT,3
K8A6,KORF,6
K8A6,KPGV,3
K8A6,KPHL,14
K8A6,KRDU,8
K8B1,KBOS,20
K8B1,KORE,3
K8C4,KBED,2
K8C4,KCVG,4
K8C4,KORD,22
K8C4,KRFD,9
K8D1,K8D1,2
K8D1,KATW,3
K8D1,KC35,4
K8D1,KETB,2
K8F5,KDFW,2
K8G1,KDAY,4
K8N2,KDPA,4
K8N8,KJFK,2
K8N8,KZER,2
K8T8,K8T8,11
K8T8,KFTG,2
K8T8,KHDO,3
K8T8,KSAT,2
K8V7,KBJC,2
K8W2,K8W2,2
K8W2,KIPJ,2
K8W2,KSHD,4
K8WC,KUBX,2
K93C,KC29,6
K93C,KMRJ,2
K93C,KMSN,5
K93Y,K93Y,3
K93Y,K9X1,2
K93Y,KBTA,3
K93Y,KFET,2
K93Y,KLNK,9
K93Y,KOLU,3
K94K,KDAL,2
K94R,KHOU,2
K94R,KIWS,6
K94R,KSGR,9
K94R,KTME,2
K95F,KRVS,16
K95F,KSUS,2
K95F,KTUL,6
K9A0,K9A1,2
K9A0,KMGE,2
K9A0,KPDK,2
K9A1,K9A1,20
K9A1,KEYF,2
K9A1,KFFC,2
K9A1,KGVL,3
K9A1,KLBE,2
K9A1,KLZU,18
K9A1,KNUN,2
K9A1,KPDK,23
K9A1,KRDU,2
K9A1,KVPC,2
K9A1,KWDR,6
K9A4,KATL,81
K9A4,KDCU,4
K9A4,KHSV,2
K9A4,KMDQ,2
K9A4,KPDK,2
K9D4,K9D4,8
K9D4,KILG,2
K9D4,KLNS,6
K9D4,KLOM,2
K9D4,KN06,2
K9D4,KN57,2
K9D4,KN71,4
K9D4,KN79,5
K9D4,KOQN,4
K9D4,KPHL,2
K9D4,KPNE,3
K9D4,KSEG,3
K9D4,KXLL,10
K9D4,KZER,2
K9D4,PA31,2
K9D4,PA86,4
K9D4,PS03,2
K9D9,K9D9,8
K9D9,KCLT,3
K9D9,KMDW,3
K9D9,KORD,5
K9D9,KRFD,2
K9F9,K9F9,3
K9F9,KADS,2
K9F9,KDTO,17
K9F9,KFTW,5
K9F9,KFWS,14
K9F9,KGCM,2
K9F9,KGKY,2
K9F9,KGPM,2
K9F9,KINJ,2
K9F9,KLNC,2
K9F9,KMGE,2
K9F9,KNFW,2
K9F9,KSLI,3
K9F9,KSSF,2
K9F9,KT67,4
K9G2,KATL,9
K9G2,KCLT,10
K9G2,KORD,7
K9G2,KPGD,3
K9G2,KPIE,2
K9G2,KPTK,8
K9G2,KVLL,3
K9G3,K9G3,28
K9G3,KBUF,5
K9G3,KGVQ,8
K9G3,KJHW,4
K9G3,KK16,3
K9G3,KLUK,4
K9G3,KPEO,2
K9G8,K9G8,2
K9G8,KBWI,2
K9G8,PN04,2
K9G8,PS47,2
K9M8,KDFW,2
K9M8,KIAH,7
K9V7,KAPA,15
K9V7,KCOS,4
K9V7,KDEN,5
K9X1,K9X1,30
K9X1,KAXH,3
K9X1,KCMI,3
K9X1,KCXO,3
K9X1,KDAL,2
K9X1,KDWH,43
K9X1,KEFD,9
K9X1,KEYQ,7
K9X1,KHOU,9
K9X1,KIAH,4
K9X1,KIWS,2
K9X1,KSGR,2
K9X1,KT41,3
K9X1,KTME,2
KA20,KHND,2
KA34,KRNO,5
KA39,KA39,17
KA39,KAVQ,6
KA39,KCGZ,2
KA39,KCHD,124
KA39,KDVT,15
KA39,KE25,2
KA39,KE63,4
KA39,KFFZ,129
KA39,KGEU,38
KA39,KGYR,14
KA39,KIWA,22
KA39,KMCC,2
KA39,KP19,15
KA39,KPHX,6
KA39,KSDL,36
KA39,KTUS,4
KA50,KCOS,3
KAAF,KAAF,7
KAAF,KBNA,3
KAAF,KDTS,4
KAAF,KECP,5
KAAF,KEGI,3
KAAF,KHRT,5
KABE,KABE,48
KABE,KAFW,53
KABE,KAGC,3
KABE,KBED,3
KABE,KBLM,7
KABE,KBOS,4
KABE,KBWI,4
KABE,KCDW,13
KABE,KCGF,2
KABE,KCHO,2
KABE,KCLT,61
KABE,KCVG,31
KABE,KCXY,2
KABE,KDMW,2
KABE,KDPA,8
KABE,KDTW,89
KABE,KDYL,5
KABE,KESN,2
KABE,KEWR,2
KABE,KFRG,2
KABE,KGYY,2
KABE,KIAD,8
KABE,KIND,15
KABE,KISM,2
KABE,KISP,2
KABE,KLAL,2
KABE,KLNK,3
KABE,KLNS,5
KABE,KLOM,7
KABE,KMDT,3
KABE,KMDW,2
KABE,KMMU,5
KABE,KMPO,4
KABE,KMQS,9
KABE,KN53,2
KABE,KNEL,2
KABE,KONT,30
KABE,KOPF,2
KABE,KORD,122
KABE,KORL,2
KABE,KPGD,7
KABE,KPHL,43
KABE,KPHX,30
KABE,KPIE,2
KABE,KPNE,8
KABE,KPNS,4
KABE,KPTK,3
KABE,KRDG,4
KABE,KRFD,11
KABE,KROC,2
KABE,KRSW,2
KABE,KSEA,30
KABE,KSMF,30
KABE,KSWF,5
KABE,KTEB,13
KABE,KTTN,4
KABE,KUES,3
KABE,KUGN,2
KABE,KXLL,3
KABE,PA30,2
KABE,PA49,2
KABE,PA76,3
KABE,PS82,3
KABE,PS99,2
KABQ,KABQ,191
KABQ,KADS,5
KABQ,KAEG,76
KABQ,KAFW,3
KABQ,KAPA,28
KABQ,KATL,21
KABQ,KAUS,33
KABQ,KAVQ,2
KABQ,KBNA,3
KABQ,KBOI,3
KABQ,KBTF,6
KABQ,KBUR,3
KABQ,KBWI,24
KABQ,KCCB,4
KABQ,KCCR,3
KABQ,KCOS,10
KABQ,KCRQ,6
KABQ,KDAL,152
KABQ,KDEN,141
KABQ,KDFW,230
KABQ,KDTO,2
KABQ,KDVT,16
KABQ,KE14,21
KABQ,KE80,24
KABQ,KE98,16
KABQ,KEFD,5
KABQ,KEGI,3
KABQ,KFLG,2
KABQ,KFTG,2
KABQ,KFTW,6
KABQ,KGEU,3
KABQ,KGNT,56
KABQ,KGYR,2
KABQ,KHND,3
KABQ,KHOU,77
KABQ,KIAH,29
KABQ,KIWA,18
KABQ,KJFK,16
KABQ,KLAM,33
KABQ,KLAS,86
KABQ,KLAX,116
KABQ,KLHM,2
KABQ,KMCI,24
KABQ,KMDW,37
KABQ,KMKC,2
KABQ,KNFW,7
KABQ,KNUQ,4
KABQ,KOAK,55
KABQ,KOMA,5
KABQ,KONM,48
KABQ,KONT,18
KABQ,KORD,37
KABQ,KPDX,6
KABQ,KPHX,369
KABQ,KPRC,2
KABQ,KPWK,2
KABQ,KRIR,39
KABQ,KSAF,63
KABQ,KSAN,41
KABQ,KSAT,3
KABQ,KSDF,97
KABQ,KSDL,16
KABQ,KSEA,38
KABQ,KSEE,10
KABQ,KSEZ,2
KABQ,KSFO,10
KABQ,KSJC,2
KABQ,KSKF,2
KABQ,KSKX,3
KABQ,KSLC,28
KABQ,KSMF,3
KABQ,KSMO,3
KABQ,KSNA,4
KABQ,KSUS,4
KABQ,KTKI,2
KABQ,KTUL,4
KABQ,KTUS,7
KABQ,KTYS,4
KABQ,KU42,28
KABQ,KUTA,17
KABQ,KVNY,5
KABQ,KX04,2
KABQ,KXNA,2
KACK,KBED,2
KACK,KBOS,9
KACK,KBVY,2
KACK,KEWB,2
KACK,KHPN,3
KACK,KJFK,2
KACK,KMTP,2
KACK,KOAK,2
KACK,KOPF,2
KACK,KOWD,6
KACK,KPVD,12
KACK,KTEB,3
KACT,KDFW,2
KACY,KACY,18
KACY,KADW,2
KACY,KBLM,2
KACY,KBUF,3
KACY,KCDW,6
KACY,KFLL,27
KACY,KHWV,2
KACY,KILG,2
KACY,KISP,3
KACY,KLOM,3
KACY,KMCF,3
KACY,KMCO,2
KACY,KMIV,4
KACY,KN87,3
KACY,KNEL,2
KACY,KOBI,6
KACY,KOQU,2
KACY,KORF,2
KACY,KORL,6
KACY,KPHL,5
KACY,KPNE,10
KACY,KRSW,18
KACY,KSWF,2
KACY,KTEB,5
KACY,KTPA,2
KACY,KTTN,5
KACY,KWRI,6
KACY,KWWD,5
KACZ,KIAD,2
KADM,KADS,2
KADM,KFTW,2
KADM,KRBD,2
KADS,KADS,1557
KADS,KAFW,14
KADS,KAKH,2
KADS,KALN,5
KADS,KAPA,17
KADS,KAUS,8
KADS,KBJC,2
KADS,KBMQ,2
KADS,KBNA,4
KADS,KBOI,3
KADS,KCGF,2
KADS,KCLL,6
KADS,KCLT,3
KADS,KCPS,2
KADS,KCRS,5
KADS,KDAL,3
KADS,KDFW,13
KADS,KDTO,19
KADS,KDTS,2
KADS,KDUA,6
KADS,KDWH,14
KADS,KECP,4
KADS,KEDC,6
KADS,KERV,2
KADS,KF00,12
KADS,KF31,5
KADS,KF41,2
KADS,KF44,2
KADS,KF46,19
KADS,KF51,3
KADS,KF53,4
KADS,KFCM,3
KADS,KFNL,2
KADS,KFTW,21
KADS,KFYV,2
KADS,KGDJ,2
KADS,KGKY,30
KADS,KGLE,41
KADS,KGPM,6
KADS,KGVT,77
KADS,KGYI,4
KADS,KHFJ,2
KADS,KHOU,7
KADS,KHQZ,106
KADS,KHSV,3
KADS,KHYI,5
KADS,KIND,2
KADS,KINJ,8
KADS,KIWS,2
KADS,KIXD,2
KADS,KJDD,5
KADS,KJWY,5
KADS,KLAX,2
KADS,KLBR,2
KADS,KLCK,3
KADS,KLNC,6
KADS,KLNK,2
KADS,KLOT,3
KADS,KLOU,2
KADS,KLUD,2
KADS,KLXY,7
KADS,KMWL,3
KADS,KO22,2
KADS,KOMA,2
KADS,KONY,2
KADS,KOPF,2
KADS,KOZR,3
KADS,KPDK,5
KADS,KPHX,13
KADS,KPRX,3
KADS,KRAC,2
KADS,KRBD,17
KADS,KRDU,2
KADS,KROG,10
KADS,KRVS,19
KADS,KSAF,3
KADS,KSAT,10
KADS,KSDL,4
KADS,KSGR,8
KADS,KSLG,2
KADS,KSLR,32
KADS,KSPI,2
KADS,KSRQ,3
KADS,KSUS,7
KADS,KSVH,6
KADS,KSWI,11
KADS,KT31,7
KADS,KT54,2
KADS,KT67,22
KADS,KT82,6
KADS,KTKI,83
KADS,KTRL,31
KADS,KTUL,8
KADS,KTYR,23
KADS,KTYS,2
KADS,KVCT,4
KADS,KVPS,3
KADS,KXBP,6
KADW,KADW,11
KADW,KATL,4
KADW,KATW,2
KADW,KBED,3
KADW,KBWI,6
KADW,KCGS,8
KADW,KCOS,5
KADW,KCXY,2
KADW,KDMW,3
KADW,KDTW,2
KADW,KECG,3
KADW,KEWR,2
KADW,KFDK,2
KADW,KGSP,2
KADW,KHSV,2
KADW,KIAG,2
KADW,KMDT,3
KADW,KMDW,2
KADW,KMVY,2
KADW,KNGU,2
KADW,KNIP,2
KADW,KORD,2
KADW,KPHF,9
KADW,KPOB,5
KADW,KRYY,2
KADW,KSAT,4
KADW,KSBY,2
KADW,KTEB,4
KADW,KW32,14
KADW,KWRI,8
KAEG,KAEG,260
KAEG,KAPA,5
KAEG,KCMA,3
KAEG,KDVT,9
KAEG,KE14,2
KAEG,KE80,14
KAEG,KE98,10
KAEG,KGEU,2
KAEG,KGNT,10
KAEG,KHQZ,2
KAEG,KLAM,4
KAEG,KONM,7
KAEG,KPHX,3
KAEG,KSAF,19
KAEG,KSDL,9
KAEG,KU42,2
KAEJ,KDEN,2
KAFF,KAFF,368
KAFF,KAPA,2
KAFF,KBKF,2
KAFF,KCOS,2
KAFF,KPUB,3
KAFJ,KATL,3
KAFJ,KDAL,2
KAFJ,KFLL,2
KAFK,KFET,2
KAFK,KLNK,3
KAFK,KMLE,2
KAFK,KPMV,3
KAFN,KASH,3
KAFN,KBED,7
KAFN,KBOS,6
KAFN,KBWI,2
KAFN,KHPN,2
KAFN,KHYA,3
KAFN,KIAD,5
KAFN,KLWM,2
KAFN,KMDW,2
KAFN,KMHT,2
KAFN,KORD,2
KAFN,KPHL,4
KAFN,KSDF,7
KAFN,KSYR,3
KAFN,KTPA,2
KAFW,KAFW,111
KAFW,KATL,16
KAFW,KAUS,51
KAFW,KBNA,2
KAFW,KBTF,4
KAFW,KBUR,14
KAFW,KCVG,29
KAFW,KCXO,2
KAFW,KDAL,7
KAFW,KDEN,26
KAFW,KDFW,15
KAFW,KDTO,6
KAFW,KDUA,2
KAFW,KF32,2
KAFW,KFLL,5
KAFW,KFTW,2
KAFW,KGKY,7
KAFW,KGLE,5
KAFW,KGPM,2
KAFW,KHEE,2
KAFW,KHOU,3
KAFW,KHQZ,3
KAFW,KHRO,2
KAFW,KIAD,6
KAFW,KIAH,41
KAFW,KILN,2
KAFW,KINT,2
KAFW,KIWA,3
KAFW,KJFK,29
KAFW,KJXI,3
KAFW,KLAX,46
KAFW,KLGB,2
KAFW,KLUD,8
KAFW,KMCF,5
KAFW,KONT,38
KAFW,KORD,36
KAFW,KPHX,57
KAFW,KPIE,2
KAFW,KROG,2
KAFW,KSAT,37
KAFW,KSDL,7
KAFW,KSEA,56
KAFW,KSFO,31
KAFW,KSGR,3
KAFW,KSKF,2
KAFW,KSLC,9
KAFW,KSMF,25
KAFW,KTKI,2
KAFW,KTPA,19
KAFW,KTUL,69
KAFW,KTYR,5
KAFW,KU42,12
KAFW,KXBP,2
KAGC,KAGC,15
KAGC,KAOO,2
KAGC,KAPF,2
KAGC,KATL,14
KAGC,KATW,2
KAGC,KBED,3
KAGC,KBKL,2
KAGC,KBTP,7
KAGC,KBVI,4
KAGC,KBWI,12
KAGC,KCLT,15
KAGC,KCMH,8
KAGC,KCXY,2
KAGC,KDAL,2
KAGC,KDCA,4
KAGC,KDEN,5
KAGC,KDFW,7
KAGC,KDVT,2
KAGC,KFLL,9
KAGC,KFOK,3
KAGC,KFWQ,6
KAGC,KGAI,2
KAGC,KHEF,6
KAGC,KHOU,4
KAGC,KHPN,2
KAGC,KIAD,9
KAGC,KIAG,18
KAGC,KIAH,9
KAGC,KIND,3
KAGC,KJST,22
KAGC,KLAS,4
KAGC,KLBE,2
KAGC,KLNS,17
KAGC,KLUK,2
KAGC,KMCF,2
KAGC,KMIA,5
KAGC,KMSN,2
KAGC,KORL,5
KAGC,KPDK,3
KAGC,KPHL,12
KAGC,KPHX,7
KAGC,KPIT,3
KAGC,KPTK,2
KAGC,KRDG,4
KAGC,KROC,4
KAGC,KRSW,11
KAGC,KSDF,4
KAGC,KSRQ,2
KAGC,KSTL,2
KAGC,KTEB,5
KAGC,KTPA,13
KAGC,KTTN,2
KAGC,KYIP,2
KAGC,PN06,2
KAGC,PN14,2
KAGC,PN43,2
KAGC,PN66,2
KAGC,PS52,4
KAGR,KSPG,2
KAHH,KAUW,2
KAHN,KATL,2
KAHN,KD73,3
KAHN,KFTY,2
KAHN,KGVL,2
KAHN,KJWN,2
KAHN,KLZU,47
KAHN,KPDK,34
KAHN,KRYY,17
KAHN,KSRQ,2
KAHN,KWDR,12
KAHQ,KAHQ,24
KAHQ,KBIE,2
KAHQ,KBTA,3
KAHQ,KCBF,5
KAHQ,KFET,4
KAHQ,KLNK,3
KAHQ,KMLE,28
KAHQ,KOFK,4
KAHQ,KOJC,2
KAHQ,KRVS,2
KAHQ,KTQE,2
KAID,KUMP,2
KAIG,KARR,2
KAIG,KATW,4
KAIG,KMKE,28
KAIG,KUES,3
KAIG,KUGN,3
KAIO,KCBF,7
KAIO,KPMV,4
KAJG,KAJG,3
KAJG,KALN,4
KAJO,KAJO,221
KAJO,KBNG,10
KAJO,KBUR,2
KAJO,KCCB,10
KAJO,KCLR,2
KAJO,KCMA,11
KAJO,KCNO,110
KAJO,KCPM,5
KAJO,KCRQ,17
KAJO,KEMT,36
KAJO,KF70,23
KAJO,KFLG,2
KAJO,KFUL,65
KAJO,KHHR,8
KAJO,KHMT,21
KAJO,KHND,2
KAJO,KL08,2
KAJO,KL26,4
KAJO,KL35,2
KAJO,KL65,5
KAJO,KLGB,50
KAJO,KMYF,8
KAJO,KNFG,11
KAJO,KOKB,10
KAJO,KONT,4
KAJO,KPOC,10
KAJO,KPSP,8
KAJO,KRAL,52
KAJO,KRIR,2
KAJO,KRIV,3
KAJO,KRNM,3
KAJO,KSBA,7
KAJO,KSBD,6
KAJO,KSEE,4
KAJO,KSLI,10
KAJO,KSMO,12
KAJO,KSNA,72
KAJO,KTOA,36
KAJO,KUDD,2
KAJO,KVGT,4
KAJO,KVIS,2
KAJO,KVNY,14
KAJO,KWHP,18
KAJR,KPDK,6
KAJR,KTOC,3
KAKH,KAKH,47
KAKH,KATL,8
KAKH,KAUS,3
KAKH,KBNA,12
KAKH,KBOS,3
KAKH,KBUF,5
KAKH,KCAK,2
KAKH,KCLE,7
KAKH,KCLT,5
KAKH,KCMH,11
KAKH,KCVG,18
KAKH,KDAL,5
KAKH,KDAY,11
KAKH,KDEN,9
KAKH,KDFW,8
KAKH,KDMW,3
KAKH,KDTW,11
KAKH,KEHO,36
KAKH,KFTG,2
KAKH,KGRR,3
KAKH,KHKY,8
KAKH,KHSV,2
KAKH,KILN,5
KAKH,KIND,9
KAKH,KIPJ,9
KAKH,KJQF,2
KAKH,KLAS,19
KAKH,KLAX,19
KAKH,KLUK,2
KAKH,KMCI,4
KAKH,KMDT,3
KAKH,KMDW,12
KAKH,KMKE,3
KAKH,KMRN,5
KAKH,KMSN,8
KAKH,KMSP,3
KAKH,KOMA,7
KAKH,KORD,34
KAKH,KPDK,2
KAKH,KPDX,12
KAKH,KPHL,2
KAKH,KPHX,12
KAKH,KPIA,3
KAKH,KPIT,4
KAKH,KSAN,14
KAKH,KSAT,2
KAKH,KSDF,9
KAKH,KSEA,8
KAKH,KSFO,5
KAKH,KSGS,2
KAKH,KSLC,3
KAKH,KSMF,6
KAKH,KSTL,12
KAKH,KSVH,3
KAKH,KSYR,4
KAKH,KTUL,9
KAKH,KTYS,8
KAKH,KUKF,2
KAKH,KXNA,2
KAKH,PA02,2
KAKQ,KAKQ,2
KAKQ,KCPK,2
KAKQ,KJGG,2
KAKQ,KPHF,2
KAKQ,KPVG,7
KAKQ,KSFQ,3
KAKR,KATL,5
KAKR,KBJJ,3
KAKR,KCAK,2
KAKR,KCLT,4
KAKR,KDAY,2
KAKR,KLUK,2
KAKR,KORD,14
KAKR,KPHL,9
KAKR,KPTK,7
KAKR,KSDL,2
KAKR,KSUS,2
KALB,KALB,11
KALB,KATL,6
KALB,KBED,4
KALB,KBOS,8
KALB,KBWI,36
KALB,KCLT,25
KALB,KDCA,22
KALB,KDEN,3
KALB,KDTW,18
KALB,KEWR,9
KALB,KFLL,11
KALB,KFRG,3
KALB,KHPN,6
KALB,KHYA,4
KALB,KIAD,29
KALB,KMCF,4
KALB,KMDW,10
KALB,KORD,19
KALB,KPGD,2
KALB,KPHL,49
KALB,KPIE,2
KALB,KPTD,6
KALB,KPVD,10
KALB,KROC,6
KALB,KSCH,4
KALB,KSWF,3
KALB,KSYR,5
KALB,KTPA,3
KALN,KALN,49
KALN,KAPF,2
KALN,KBLV,3
KALN,KCMH,4
KALN,KCMI,2
KALN,KCPS,25
KALN,KDEC,3
KALN,KDVN,5
KALN,KENL,2
KALN,KFCM,4
KALN,KFKA,2
KALN,KFXE,4
KALN,KGRE,3
KALN,KHOU,8
KALN,KIND,4
KALN,KMQS,2
KALN,KMTO,3
KALN,KMWC,3
KALN,KPDK,2
KALN,KRDG,3
KALN,KRDU,3
KALN,KROG,2
KALN,KSET,7
KALN,KSTL,3
KALN,KSUS,6
KALN,KTKI,2
KALN,KTUL,4
KALO,KALO,2
KALO,KORD,6
KAMN,KORD,2
KAMW,KMSP,5
KAMW,KSTP,2
KANB,KCLT,2
KANB,KPDK,17
KANB,KRYY,5
KAND,KAND,47
KAND,KCEU,2
KAND,KDTW,8
KAND,KLQK,9
KAND,KLZU,2
KAND,KPTK,2
KAND,KRDU,6
KAND,KSUS,5
KANE,KANE,10
KANE,KAPA,2
KANE,KBJC,2
KANE,KCBG,4
KANE,KCFE,14
KANE,KD39,5
KANE,KDPA,2
KANE,KDVT,2
KANE,KFCM,24
KANE,KFLD,2
KANE,KGYL,7
KANE,KHND,2
KANE,KLJF,3
KANE,KLUK,2
KANE,KLVN,5
KANE,KMGG,3
KANE,KMIC,17
KANE,KMKC,2
KANE,KSGS,3
KANE,KSTC,5
KANE,KSTP,4
KANE,KVNY,3
KANP,KANP,20
KANP,KCGE,8
KANP,KESN,7
KANP,KFME,8
KANP,KGAI,6
KANP,KJYO,3
KANP,KMTN,4
KANP,KPVG,4
KANP,KRJD,6
KAOH,KDAY,2
KAOH,KI69,3
KAOH,KMGY,4
KAOO,KMDT,2
KAOV,KSGF,2
KAPA,KAPA,761
KAPA,KAPC,3
KAPA,KAPF,7
KAPA,KATW,2
KAPA,KAUS,4
KAPA,KAVQ,2
KAPA,KBDN,2
KAPA,KBDU,8
KAPA,KBFI,8
KAPA,KBJC,79
KAPA,KBKF,4
KAPA,KBLI,2
KAPA,KBNA,4
KAPA,KBOI,7
KAPA,KBTF,3
KAPA,KBUR,2
KAPA,KBVY,2
KAPA,KC08,2
KAPA,KCCR,7
KAPA,KCHD,2
KAPA,KCOE,6
KAPA,KCOS,52
KAPA,KCRQ,3
KAPA,KDAL,40
KAPA,KDEN,13
KAPA,KDPA,2
KAPA,KDTO,2
KAPA,KDVT,2
KAPA,KEDC,2
KAPA,KEGI,4
KAPA,KEIK,9
KAPA,KF46,2
KAPA,KFCM,46
KAPA,KFFZ,3
KAPA,KFNL,47
KAPA,KFTG,42
KAPA,KFTW,6
KAPA,KGKY,9
KAPA,KGPH,2
KAPA,KGPI,3
KAPA,KGXY,6
KAPA,KGYR,2
KAPA,KHIO,2
KAPA,KHND,13
KAPA,KHOU,9
KAPA,KHRT,2
KAPA,KHWD,7
KAPA,KIAD,5
KAPA,KIND,2
KAPA,KIWA,3
KAPA,KIXD,2
KAPA,KLAA,4
KAPA,KLAS,9
KAPA,KLAX,6
KAPA,KLGB,6
KAPA,KLHX,5
KAPA,KLIC,4
KAPA,KLMO,8
KAPA,KLNK,4
KAPA,KLOT,4
KAPA,KLUK,5
KAPA,KLWC,3
KAPA,KLWM,2
KAPA,KLZU,4
KAPA,KMCC,10
KAPA,KMCI,2
KAPA,KMKC,43
KAPA,KMLE,4
KAPA,KMOD,3
KAPA,KMSN,2
KAPA,KMSP,2
KAPA,KMYF,2
KAPA,KOJC,4
KAPA,KOMA,15
KAPA,KPAN,2
KAPA,KPDK,6
KAPA,KPDX,10
KAPA,KPHX,13
KAPA,KPIE,4
KAPA,KPSP,2
KAPA,KPUB,50
KAPA,KPVU,5
KAPA,KPWK,8
KAPA,KRDU,3
KAPA,KRVS,3
KAPA,KSAF,6
KAPA,KSAT,4
KAPA,KSBA,3
KAPA,KSBP,2
KAPA,KSDL,104
KAPA,KSEE,3
KAPA,KSFF,2
KAPA,KSJC,7
KAPA,KSLC,9
KAPA,KSNA,7
KAPA,KSPI,4
KAPA,KSRQ,9
KAPA,KSTC,2
KAPA,KSTJ,2
KAPA,KSTL,3
KAPA,KSTS,3
KAPA,KSUS,24
KAPA,KTAD,16
KAPA,KTEB,3
KAPA,KTEX,6
KAPA,KTKI,6
KAPA,KTUL,8
KAPA,KTYS,4
KAPA,KU42,11
KAPA,KUES,3
KAPA,KUIN,2
KAPA,KUKF,2
KAPA,KVGT,3
KAPA,KVNY,13
KAPA,KYIP,2
KAPC,KAPC,203
KAPC,KAUN,7
KAPC,KAUS,2
KAPC,KBDN,3
KAPC,KBFI,9
KAPC,KBJC,2
KAPC,KBOI,2
KAPC,KBUR,4
KAPC,KC83,12
KAPC,KCCR,24
