node1,node2,weight
KGCN,KLAS,3
KGCN,KMYF,2
KGCN,KPRC,5
KGCN,KSDL,4
KGDJ,KGPM,3
KGDM,KSFO,2
KGEO,KLUK,2
KGEU,KGEU,5
KGEU,KGYR,20
KGEU,KHND,3
KGEU,KP52,2
KGEU,KPAN,14
KGEU,KPRC,6
KGEU,KPVU,2
KGEU,KSDL,15
KGEU,KSEZ,6
KGEZ,KGEZ,11
KGEZ,KHFY,6
KGEZ,KIND,54
KGEZ,KLAF,2
KGEZ,KMQJ,5
KGEZ,KTYQ,3
KGFL,KGFL,27
KGFL,KHPN,5
KGFL,KLEB,3
KGFL,KMGJ,3
KGFL,KMQS,7
KGFL,KMSS,2
KGFL,KPBI,2
KGFL,KRUT,2
KGFL,KSCH,8
KGFL,KTEB,2
KGFL,KVAY,2
KGFZ,KPHX,2
KGGP,KLAF,9
KGGP,KMQJ,2
KGHG,KHPN,2
KGHG,KHWO,2
KGHG,KIAD,18
KGHG,KISM,2
KGHG,KJFK,57
KGHG,KLGA,59
KGHG,KMCO,32
KGHG,KOPF,5
KGHG,KORL,18
KGHG,KPBI,34
KGHG,KPHL,58
KGHG,KPMP,2
KGHG,KRDU,25
KGHG,KSAV,3
KGHG,KTEB,13
KGHG,KTPA,14
KGHG,KTTN,4
KGIF,KGIF,38
KGIF,KHXD,3
KGIF,KISM,29
KGIF,KLAL,14
KGIF,KMJX,2
KGIF,KPCM,3
KGIF,KRDU,2
KGIF,KTPA,6
KGIF,KTPF,4
KGIF,KVDF,2
KGIF,KX04,3
KGIF,KX40,3
KGIF,KZPH,8
KGJT,KGJT,5
KGJT,KMTJ,4
KGJT,KPHX,3
KGJT,KU42,3
KGKJ,KGKJ,5
KGKJ,KPOV,2
KGKJ,PN14,6
KGKJ,PN16,2
KGKY,KGKY,122
KGKY,KGPM,7
KGKY,KGTU,2
KGKY,KGYI,3
KGKY,KHOU,6
KGKY,KHQZ,3
KGKY,KINJ,7
KGKY,KJWY,2
KGKY,KJXI,2
KGKY,KLNC,3
KGKY,KLUD,3
KGKY,KLXY,7
KGKY,KMDW,2
KGKY,KMKC,9
KGKY,KOJC,2
KGKY,KOMA,5
KGKY,KPDK,2
KGKY,KPUJ,2
KGKY,KRBD,3
KGKY,KRYY,8
KGKY,KSAT,4
KGKY,KSDL,2
KGKY,KSEE,2
KGKY,KSGR,5
KGKY,KSJT,8
KGKY,KSLR,5
KGKY,KSNA,3
KGKY,KT31,8
KGKY,KT67,2
KGKY,KTKI,15
KGKY,KTRL,2
KGKY,KTYQ,2
KGLE,KGLE,71
KGLE,KGPM,2
KGLE,KHOU,6
KGLE,KHSD,3
KGLE,KHYI,2
KGLE,KLAS,2
KGLE,KLNC,2
KGLE,KMGM,2
KGLE,KNFW,4
KGLE,KPWA,2
KGLE,KRBD,2
KGLE,KSDL,3
KGLE,KSEE,2
KGLE,KSWI,4
KGLE,KT31,5
KGLE,KT67,11
KGLE,KTKI,6
KGLY,KLXT,2
KGLY,KOJC,2
KGMJ,KVBT,3
KGMU,KORD,2
KGMU,KTOC,3
KGNV,KGNV,3
KGNV,KHEF,2
KGNV,KHWO,2
KGNV,KHXD,2
KGNV,KI69,2
KGNV,KISM,4
KGNV,KISP,2
KGNV,KJWN,2
KGNV,KLAL,6
KGNV,KLCQ,4
KGNV,KLQK,2
KGNV,KMCO,2
KGNV,KMDQ,3
KGNV,KMGM,6
KGNV,KRYY,2
KGNV,KSAV,3
KGNV,KTDF,2
KGNV,KTNT,7
KGNV,KTPA,5
KGNV,KTPF,2
KGNV,KTTA,2
KGNV,KVDF,6
KGNV,KX60,3
KGOK,KHSD,6
KGOK,KTIK,2
KGOO,KGOO,40
KGOO,KHAF,2
KGOO,KLSN,4
KGOO,KMCC,13
KGOO,KMYV,3
KGOO,KO41,2
KGOO,KO61,2
KGOO,KO69,2
KGOO,KO70,2
KGOO,KOVE,11
KGOO,KPAO,8
KGOO,KRBL,3
KGOO,KRHV,6
KGOO,KSAC,3
KGOO,KSJC,6
KGOO,KSQL,8
KGOO,KSTS,6
KGOO,KVGT,2
KGOO,KVNY,2
KGOO,KWLW,8
KGOP,KTPL,2
KGPH,KGPH,3
KGPH,KIXD,3
KGPH,KLXT,3
KGPH,KMKC,90
KGPH,KOMA,2
KGPM,KGPM,164
KGPM,KGYI,2
KGPM,KHOU,2
KGPM,KHQZ,3
KGPM,KINJ,7
KGPM,KIWS,2
KGPM,KJWY,12
KGPM,KLNC,6
KGPM,KLUD,2
KGPM,KRBD,10
KGPM,KSGR,2
KGPM,KSLR,2
KGPM,KSUS,2
KGPM,KT67,5
KGPM,KTKI,6
KGPM,KTRL,2
KGRB,KGRB,64
KGRB,KGRR,9
KGRB,KHLM,2
KGRB,KIAD,4
KGRB,KJVL,9
KGRB,KLGA,2
KGRB,KLXT,2
KGRB,KMDW,7
KGRB,KMGE,2
KGRB,KMKC,4
KGRB,KMKE,10
KGRB,KMNM,2
KGRB,KMSN,29
KGRB,KMSP,147
KGRB,KMTW,5
KGRB,KMWC,16
KGRB,KOCQ,8
KGRB,KOMA,2
KGRB,KORD,299
KGRB,KOSH,4
KGRB,KPCZ,3
KGRB,KPWK,3
KGRB,KRYV,2
KGRB,KSDL,5
KGRB,KSGS,15
KGRB,KSNA,2
KGRB,KSTC,2
KGRB,KSTE,3
KGRB,KSTP,4
KGRB,KSUE,3
KGRB,KSUS,4
KGRB,KTEB,4
KGRB,KUES,2
KGRB,KUGN,7
KGRB,KWRI,3
KGRB,KY70,2
KGRB,PN16,2
KGRE,KGRE,3
KGRF,KRIV,3
KGRK,KGRK,22
KGRK,KIAH,9
KGRK,KIWA,2
KGRK,KMCI,2
KGRK,KNFW,2
KGRK,KPDX,2
KGRK,KSJT,5
KGRR,KGRR,70
KGRR,KGYY,2
KGRR,KHHR,2
KGRR,KHPN,2
KGRR,KHWO,7
KGRR,KIAD,43
KGRR,KIAH,18
KGRR,KIND,40
KGRR,KISM,12
KGRR,KIWA,29
KGRR,KJFK,3
KGRR,KLAS,26
KGRR,KLBE,2
KGRR,KLDJ,25
KGRR,KLGA,93
KGRR,KLGB,3
KGRR,KLUK,4
KGRR,KMCF,6
KGRR,KMCI,2
KGRR,KMCO,10
KGRR,KMDW,160
KGRR,KMKE,8
KGRR,KMLE,4
KGRR,KMMU,2
KGRR,KMQJ,2
KGRR,KMSN,15
KGRR,KMSP,229
KGRR,KMWC,2
KGRR,KOAK,3
KGRR,KOMA,4
KGRR,KOMN,2
KGRR,KORD,431
KGRR,KORL,23
KGRR,KOSH,3
KGRR,KOSU,7
KGRR,KPBI,6
KGRR,KPDK,4
KGRR,KPGD,3
KGRR,KPHL,84
KGRR,KPHX,64
KGRR,KPIE,7
KGRR,KPUJ,2
KGRR,KPWK,20
KGRR,KRAC,3
KGRR,KRDU,3
KGRR,KRFD,3
KGRR,KRMY,3
KGRR,KSAT,2
KGRR,KSBM,14
KGRR,KSDL,3
KGRR,KSEA,2
KGRR,KSFB,12
KGRR,KSGS,18
KGRR,KSNA,8
KGRR,KSRQ,6
KGRR,KSTP,6
KGRR,KSUS,5
KGRR,KTEB,42
KGRR,KTPA,12
KGRR,KUES,2
KGRR,KUGN,9
KGRR,KX04,2
KGRR,KY70,26
KGRR,KZ98,2
KGSH,KGWB,2
KGSO,KGSP,4
KGSO,KHWO,13
KGSO,KIAD,36
KGSO,KISM,2
KGSO,KJNX,2
KGSO,KLDJ,15
KGSO,KLGA,50
KGSO,KMCF,4
KGSO,KMCO,2
KGSO,KMSP,2
KGSO,KOPF,5
KGSO,KORD,5
KGSO,KORL,4
KGSO,KPDK,2
KGSO,KPHL,14
KGSO,KPMP,4
KGSO,KRDU,9
KGSO,KSFB,2
KGSO,KTEB,4
KGSO,KTPA,10
KGSP,KHEF,2
KGSP,KHPN,5
KGSP,KHXD,2
KGSP,KIAD,26
KGSP,KIAH,12
KGSP,KIND,8
KGSP,KLAL,2
KGSP,KLDJ,11
KGSP,KLGA,52
KGSP,KLKR,2
KGSP,KMDQ,2
KGSP,KMIA,7
KGSP,KOPF,18
KGSP,KORD,68
KGSP,KPHL,44
KGSP,KRDU,11
KGSP,KROG,2
KGSP,KRYY,3
KGSP,KSDF,3
KGSP,KSTL,3
KGSP,KTEB,4
KGSP,KTOC,5
KGSP,KTPA,2
KGSP,KW32,3
KGTU,KGTU,35
KGTU,KHYI,2
KGTU,KILE,3
KGTU,KRND,2
KGTU,KSJT,2
KGTU,KT82,2
KGUY,KHSD,2
KGVL,KJWN,2
KGVL,KLZU,3
KGVL,KPDK,3
KGVQ,KORD,19
KGVQ,KTSO,2
KGVT,KGVT,18
KGVT,KHOU,4
KGVT,KPWA,2
KGVT,KT31,4
KGVT,KTKI,15
KGWB,KGWB,3
KGWB,KSMD,6
KGXY,KGXY,144
KGXY,KLAS,2
KGXY,KLMO,27
KGXY,KOMA,2
KGXY,KROG,3
KGYB,KHYI,8
KGYB,KLVJ,2
KGYB,KSAT,2
KGYH,KHWO,3
KGYH,KIAH,3
KGYH,KORD,3
KGYH,KRYY,5
KGYH,KTOC,6
KGYI,KGYI,2
KGYI,KTKI,4
KGYL,KGYL,2
KGYL,KJWN,2
KGYL,KLVN,4
KGYL,KMIC,2
KGYL,KMSP,10
KGYL,KRZL,2
KGYL,KSGS,4
KGYL,KSTP,2
KGYR,KGYR,62
KGYR,KHND,2
KGYR,KHOU,4
KGYR,KIWA,5
KGYR,KMYF,11
KGYR,KP19,4
KGYR,KPAN,2
KGYR,KPHX,18
KGYR,KRNM,2
KGYR,KRYN,8
KGYR,KSDL,5
KGYR,KTUS,9
KGYY,KGYY,4
KGYY,KHHR,2
KGYY,KHPN,3
KGYY,KHWO,4
KGYY,KIAD,25
KGYY,KIGQ,3
KGYY,KIND,3
KGYY,KJYO,2
KGYY,KLGB,2
KGYY,KLOT,6
KGYY,KLUK,5
KGYY,KMDW,5
KGYY,KMSN,2
KGYY,KOMA,2
KGYY,KOPF,2
KGYY,KOSU,2
KGYY,KPBI,3
KGYY,KPNE,2
KGYY,KPWK,23
KGYY,KSDL,5
KGYY,KSTC,2
KGYY,KSTL,7
KGYY,KSUS,2
KGYY,KTEB,8
KGYY,KUGN,11
KGYY,KVNY,4
KGZS,KHSV,2
KGZS,KHUA,7
KH19,KHSV,2
KH19,KSTL,51
KH19,KSUS,5
KH34,KVBT,5
KH35,KVBT,2
KH88,KSTL,2
KH96,KMKE,2
KHAE,KSTL,7
KHAF,KHAF,9
KHAF,KHND,4
KHAF,KHWD,11
KHAF,KLAS,2
KHAF,KLHM,2
KHAF,KLVK,10
KHAF,KMCC,3
KHAF,KNUQ,2
KHAF,KO22,3
KHAF,KO69,2
KHAF,KOAK,5
KHAF,KPAO,67
KHAF,KRHV,21
KHAF,KSAC,5
KHAF,KSBA,2
KHAF,KSCK,2
KHAF,KSFO,4
KHAF,KSJC,4
KHAF,KSMO,2
KHAF,KSNA,2
KHAF,KSNS,3
KHAF,KSQL,34
KHAF,KSTS,11
KHAF,KTCY,2
KHAF,KVCB,4
KHAI,KMDW,2
KHAI,KOEB,2
KHAI,KORD,3
KHAI,KRMY,2
KHAO,KHLM,2
KHAO,KI69,2
KHAO,KLGA,2
KHAO,KLUK,3
KHAO,KOSU,2
KHBI,KHBI,5
KHBI,KJNX,4
KHBI,KLBT,2
KHBI,KRDU,8
KHBI,KRYY,2
KHBI,KTDF,3
KHBI,KTTA,17
KHDO,KHOU,2
KHDO,KHYI,4
KHDO,KIWS,2
KHDO,KSAT,33
KHDO,KSKF,3
KHDO,KSSF,3
KHEF,KHEF,181
KHEF,KHOU,8
KHEF,KHPN,13
KHEF,KHSV,2
KHEF,KHVN,2
KHEF,KHWY,12
KHEF,KHXD,2
KHEF,KIAD,10
KHEF,KIAG,7
KHEF,KISM,3
KHEF,KIXD,4
KHEF,KJWN,5
KHEF,KJYO,5
KHEF,KLAS,2
KHEF,KLGA,8
KHEF,KLNS,50
KHEF,KLOM,2
KHEF,KLOU,2
KHEF,KLUK,14
KHEF,KMDW,3
KHEF,KMGM,2
KHEF,KMPO,2
KHEF,KMRB,3
KHEF,KMTN,5
KHEF,KOAK,2
KHEF,KOPF,2
KHEF,KPBI,2
KHEF,KPDK,2
KHEF,KPNE,5
KHEF,KPWK,2
KHEF,KRDG,2
KHEF,KRDU,7
KHEF,KROA,17
KHEF,KRYY,4
KHEF,KSAT,3
KHEF,KSDL,3
KHEF,KSIF,5
KHEF,KSRQ,2
KHEF,KSUS,8
KHEF,KSWF,4
KHEF,KT82,2
KHEF,KTEB,25
KHEF,KTHV,2
KHEF,KTYQ,3
KHEF,KVAY,2
KHEF,KW32,13
KHEF,KW45,8
KHEF,KXLL,2
KHEF,PA43,2
KHEF,PA73,2
KHFD,KHWO,2
KHFD,KIAD,8
KHFD,KISM,2
KHFD,KMCO,18
KHFD,KOPF,2
KHFD,KORL,3
KHFD,KPBI,7
KHFD,KPHL,24
KHFD,KRDU,7
KHFD,KSFB,2
KHFD,KTEB,6
KHFD,KTPA,3
KHFD,KTTN,2
KHFF,KRDU,2
KHFF,KTTA,4
KHFJ,KJWN,2
KHFJ,KLAS,2
KHFJ,KMQJ,2
KHFJ,KTKI,34
KHFY,KHFY,92
KHFY,KHLB,2
KHFY,KHUA,2
KHFY,KHUF,3
KHFY,KIND,6
KHFY,KLAF,2
KHFY,KLOT,2
KHFY,KLUK,4
KHFY,KMKC,2
KHFY,KMQJ,8
KHFY,KMQS,2
KHFY,KOSU,3
KHFY,KOVO,3
KHFY,KROG,2
KHFY,KTYQ,2
KHFY,KUMP,4
KHFY,KUWL,4
KHGR,KHGR,20
KHGR,KIAD,2
KHGR,KJYO,10
KHGR,KLNS,2
KHGR,KLOM,3
KHGR,KMKC,2
KHGR,KMMU,2
KHGR,KOSH,6
KHGR,KTPA,3
KHGR,KW35,4
KHGR,PA08,10
KHGR,PA31,2
KHGR,PA66,2
KHGR,PN58,3
KHHG,KORD,5
KHHR,KHHR,162
KHHR,KHIO,2
KHHR,KHND,18
KHHR,KHOU,82
KHHR,KHPN,9
KHHR,KHWD,11
KHHR,KHWO,22
KHHR,KIAD,195
KHHR,KIAH,217
KHHR,KIND,67
KHHR,KIPL,9
KHHR,KISM,41
KHHR,KIWA,5
KHHR,KJFK,593
KHHR,KJWN,2
KHHR,KL08,2
KHHR,KL26,2
KHHR,KL70,38
KHHR,KLAS,562
KHHR,KLAX,37
KHHR,KLDJ,58
KHHR,KLGB,47
KHHR,KLVK,3
KHHR,KMCC,5
KHHR,KMCE,7
KHHR,KMCI,73
KHHR,KMCO,24
KHHR,KMDW,76
KHHR,KMHR,5
KHHR,KMKC,4
KHHR,KMKE,12
KHHR,KMMU,3
KHHR,KMOD,9
KHHR,KMRY,8
KHHR,KMSN,15
KHHR,KMSP,149
KHHR,KMYF,39
KHHR,KNTD,2
KHHR,KNUQ,5
KHHR,KOAK,126
KHHR,KOAR,3
KHHR,KOKB,3
KHHR,KOKC,5
KHHR,KOMA,39
KHHR,KONT,7
KHHR,KOPF,78
KHHR,KORD,411
KHHR,KORL,40
KHHR,KOXR,8
KHHR,KPAE,27
KHHR,KPAN,2
KHHR,KPAO,6
KHHR,KPBI,2
KHHR,KPDK,2
KHHR,KPDX,105
KHHR,KPHL,160
KHHR,KPHX,377
KHHR,KPIT,5
KHHR,KPMP,24
KHHR,KPOC,34
KHHR,KPRC,19
KHHR,KPSP,94
KHHR,KPUB,2
KHHR,KPVU,7
KHHR,KPWA,2
KHHR,KPWK,2
KHHR,KRAL,4
KHHR,KRDD,3
KHHR,KRDU,26
KHHR,KREI,4
KHHR,KRHV,2
KHHR,KRIR,8
KHHR,KRIV,2
KHHR,KRND,3
KHHR,KRNO,90
KHHR,KSAC,3
KHHR,KSAF,4
KHHR,KSAN,289
KHHR,KSAT,114
KHHR,KSBA,31
KHHR,KSBD,11
KHHR,KSDF,11
KHHR,KSDL,25
KHHR,KSDM,5
KHHR,KSEA,268
KHHR,KSEE,8
KHHR,KSFO,454
KHHR,KSJC,237
KHHR,KSLC,11
KHHR,KSLI,4
KHHR,KSMF,134
KHHR,KSMO,39
KHHR,KSNA,50
KHHR,KSNS,5
KHHR,KSQL,20
KHHR,KSTL,66
KHHR,KSTS,29
KHHR,KSUU,3
KHHR,KTEB,17
KHHR,KTKI,2
KHHR,KTOA,33
KHHR,KTPA,13
KHHR,KTUS,124
KHHR,KU08,2
KHHR,KU42,84
KHHR,KUDD,39
KHHR,KUGN,3
KHHR,KVGT,18
KHHR,KVNY,125
KHHR,KVUO,2
KHHR,KWHP,7
KHHR,KXNA,32
KHHR,PANC,96
KHIG,KLXT,3
KHIG,KMKC,11
KHIG,KOJC,2
KHIG,KRCM,4
KHIO,KHIO,1205
KHIO,KHND,2
KHIO,KIAD,2
KHIO,KIWA,42
KHIO,KKLS,88
KHIO,KLAS,2
KHIO,KLAX,2
KHIO,KMCC,3
KHIO,KMDW,3
KHIO,KMHR,24
KHIO,KMMV,127
KHIO,KO69,3
KHIO,KOAK,8
KHIO,KONP,7
KHIO,KPAE,21
KHIO,KPDX,18
KHIO,KPHX,2
KHIO,KPSP,4
KHIO,KPWT,3
KHIO,KRDD,3
KHIO,KRNO,2
KHIO,KRNT,16
KHIO,KROG,2
KHIO,KS50,3
KHIO,KSAN,2
KHIO,KSEA,2
KHIO,KSFO,3
KHIO,KSJC,133
KHIO,KSLI,2
KHIO,KSNA,3
KHIO,KSNS,5
KHIO,KSPB,30
KHIO,KSUS,3
KHIO,KTEB,2
KHIO,KTTD,7
KHIO,KU42,2
KHIO,KUAO,57
KHIO,KUDD,6
KHIO,KVNY,5
KHIO,KVUO,10
KHLB,KMDW,5
KHLB,KUMP,2
KHLG,KLAS,2
KHLG,KLUK,2
KHLG,KPHX,2
KHLR,KHLR,2
KHMT,KHMT,129
KHMT,KHND,2
KHMT,KL08,2
KHMT,KL22,3
KHMT,KL65,10
KHMT,KL70,2
KHMT,KLHM,2
KHMT,KMYF,14
KHMT,KOKB,3
KHMT,KPSP,20
KHMT,KRAL,9
KHMT,KREI,9
KHMT,KRIR,15
KHMT,KRIV,40
KHMT,KRNM,11
KHMT,KSBD,4
KHMT,KSDM,2
KHMT,KSEE,55
KHMT,KSNA,6
KHMT,KTOA,3
KHMT,KTRM,2
KHMT,KUDD,5
KHMT,KVNY,3
KHMZ,KPDK,2
KHMZ,KRDU,2
KHMZ,KROA,2
KHND,KHND,141
KHND,KHOU,4
KHND,KHWD,4
KHND,KIGM,4
KHND,KIND,2
KHND,KIWA,23
KHND,KLAS,18
KHND,KLAX,15
KHND,KLGB,15
KHND,KLGF,2
KHND,KLUF,3
KHND,KMCC,7
KHND,KMHR,9
KHND,KMKC,2
KHND,KMTN,5
KHND,KMYF,26
KHND,KNYL,2
KHND,KOAK,6
KHND,KOMA,3
KHND,KONT,6
KHND,KOSH,2
KHND,KP19,6
KHND,KPAO,7
KHND,KPHX,14
KHND,KPOC,5
KHND,KPSP,24
KHND,KPUB,5
KHND,KPVU,8
KHND,KPWK,3
KHND,KRAL,16
KHND,KRBD,2
KHND,KREI,4
KHND,KRIR,9
KHND,KRIV,2
KHND,KRNM,2
KHND,KRNO,20
KHND,KSAC,2
KHND,KSAF,5
KHND,KSAN,11
KHND,KSAT,3
KHND,KSBA,20
KHND,KSCK,6
KHND,KSDL,58
KHND,KSEE,10
KHND,KSEZ,7
KHND,KSFO,5
KHND,KSJC,21
KHND,KSJT,3
KHND,KSLC,4
KHND,KSMO,19
KHND,KSNA,89
KHND,KSNS,5
KHND,KSQL,3
KHND,KSTS,8
KHND,KTEB,4
KHND,KTKI,4
KHND,KTOA,11
KHND,KTTD,2
KHND,KTUS,11
KHND,KU08,2
KHND,KU30,434
KHND,KU42,8
KHND,KU77,9
KHND,KVGT,34
KHND,KVNY,61
KHND,KWHP,12
KHNR,KMKC,2
KHNR,KMLE,2
KHNZ,KRDU,4
KHNZ,KTTA,3
KHOU,KHOU,58
KHOU,KHPN,12
KHOU,KHRL,7
KHOU,KHSD,3
KHOU,KHWD,2
KHOU,KHWO,85
KHOU,KHYI,13
KHOU,KIAD,31
KHOU,KIAH,12
KHOU,KIND,85
KHOU,KISM,33
KHOU,KIWS,15
KHOU,KIXD,5
KHOU,KJFK,55
KHOU,KJVL,2
KHOU,KJVY,2
KHOU,KJWN,3
KHOU,KLAF,3
KHOU,KLAS,338
KHOU,KLAX,191
KHOU,KLCK,6
KHOU,KLDJ,4
KHOU,KLGA,127
KHOU,KLGB,11
KHOU,KLUD,2
KHOU,KLUK,2
KHOU,KLVJ,9
KHOU,KLZU,4
KHOU,KLZZ,2
KHOU,KMAF,13
KHOU,KMCF,9
KHOU,KMCI,139
KHOU,KMCO,30
KHOU,KMDD,3
KHOU,KMDW,346
KHOU,KMFE,2
KHOU,KMGE,6
KHOU,KMGM,2
KHOU,KMKC,10
KHOU,KMKE,26
KHOU,KMMU,5
KHOU,KMPO,2
KHOU,KMSP,4
KHOU,KMSY,4
KHOU,KMWC,4
KHOU,KNFW,2
KHOU,KOAK,118
KHOU,KOJC,2
KHOU,KOKC,22
KHOU,KOMA,54
KHOU,KOPF,8
KHOU,KORD,4
KHOU,KORL,95
KHOU,KOWD,7
KHOU,KOXC,2
KHOU,KPBI,25
KHOU,KPDK,8
KHOU,KPHL,41
KHOU,KPHX,224
KHOU,KPIE,5
KHOU,KPIT,3
KHOU,KPMP,34
KHOU,KPSP,11
KHOU,KPVU,3
KHOU,KPWA,44
KHOU,KPWK,9
KHOU,KRBD,8
KHOU,KRDU,50
KHOU,KRND,9
KHOU,KRNO,2
KHOU,KROA,2
KHOU,KROG,7
KHOU,KRVS,3
KHOU,KSAF,9
KHOU,KSAN,108
KHOU,KSAT,310
KHOU,KSBA,2
KHOU,KSDF,20
KHOU,KSDL,15
KHOU,KSFB,4
KHOU,KSFO,9
KHOU,KSGR,28
KHOU,KSJC,65
KHOU,KSJT,6
KHOU,KSLC,4
KHOU,KSMF,8
KHOU,KSNA,59
KHOU,KSNS,4
KHOU,KSTL,222
KHOU,KSTP,2
KHOU,KSTS,3
KHOU,KSUS,3
KHOU,KT15,2
KHOU,KT27,5
KHOU,KT41,6
KHOU,KT82,9
KHOU,KTEB,76
KHOU,KTEX,4
KHOU,KTIK,5
KHOU,KTKI,20
KHOU,KTNT,4
KHOU,KTOP,3
KHOU,KTPA,86
KHOU,KTTN,3
KHOU,KTUS,4
KHOU,KTYQ,2
KHOU,KU42,2
KHOU,KUES,2
KHOU,KVNY,16
KHOU,KW32,15
KHOU,KXBP,2
KHOU,PN62,2
KHPN,KHPN,339
KHPN,KHVN,133
KHPN,KHWO,64
KHPN,KHWV,8
KHPN,KHWY,2
KHPN,KHXD,6
KHPN,KIAD,154
KHPN,KIAG,7
KHPN,KIAH,3
KHPN,KILG,7
KHPN,KIND,5
KHPN,KISM,3
KHPN,KISP,25
KHPN,KITH,15
KHPN,KJFK,27
KHPN,KJWN,4
KHPN,KJYO,5
KHPN,KLAS,17
KHPN,KLAX,6
KHPN,KLBE,3
KHPN,KLDJ,5
KHPN,KLEB,74
KHPN,KLGA,40
KHPN,KLGB,2
KHPN,KLNA,8
KHPN,KLNS,5
KHPN,KLOM,5
KHPN,KLUK,14
KHPN,KMCF,2
KHPN,KMCI,2
KHPN,KMCO,31
KHPN,KMDT,5
KHPN,KMDW,46
KHPN,KMGE,3
KHPN,KMGJ,10
KHPN,KMIA,15
KHPN,KMJX,2
KHPN,KMKE,13
KHPN,KMMK,26
KHPN,KMMU,29
KHPN,KMPO,4
KHPN,KMQS,5
KHPN,KMRB,3
KHPN,KMSN,6
KHPN,KMSP,21
KHPN,KMSS,11
KHPN,KMTN,9
KHPN,KMWC,3
KHPN,KN57,2
KHPN,KN69,52
KHPN,KN79,3
KHPN,KN81,2
KHPN,KNUQ,3
KHPN,KOAK,9
KHPN,KOMA,4
KHPN,KOPF,33
KHPN,KOQN,2
KHPN,KORD,171
KHPN,KORL,25
KHPN,KOSU,4
KHPN,KOWD,37
KHPN,KOXC,79
KHPN,KPAE,2
KHPN,KPBI,186
KHPN,KPDK,3
KHPN,KPEO,2
KHPN,KPHL,44
KHPN,KPHX,3
KHPN,KPIT,2
KHPN,KPMP,19
KHPN,KPNE,12
KHPN,KPOU,10
KHPN,KPSF,7
KHPN,KPSP,5
KHPN,KPTD,4
KHPN,KPTK,2
KHPN,KPVD,7
KHPN,KPWK,14
KHPN,KRDG,4
KHPN,KRDU,57
KHPN,KRMY,2
KHPN,KRND,3
KHPN,KROA,5
KHPN,KROC,8
KHPN,KROG,2
KHPN,KRUT,3
KHPN,KRYY,7
KHPN,KSAF,2
KHPN,KSAN,2
KHPN,KSAT,10
KHPN,KSAV,9
KHPN,KSBA,2
KHPN,KSCH,5
KHPN,KSDF,6
KHPN,KSDL,6
KHPN,KSFB,8
KHPN,KSFM,3
KHPN,KSFO,18
KHPN,KSFZ,3
KHPN,KSGR,2
KHPN,KSJC,19
KHPN,KSLG,2
KHPN,KSMQ,2
KHPN,KSNA,9
KHPN,KSNS,3
KHPN,KSOP,2
KHPN,KSTC,2
KHPN,KSTL,8
KHPN,KSTP,4
KHPN,KSUS,7
KHPN,KSVN,2
KHPN,KSWF,48
KHPN,KSYR,2
KHPN,KTAN,15
KHPN,KTEB,234
KHPN,KTEX,2
KHPN,KTPA,24
KHPN,KTTA,2
KHPN,KTTN,51
KHPN,KTUS,2
KHPN,KU42,2
KHPN,KUGN,2
KHPN,KVAY,2
KHPN,KVGC,5
KHPN,KVNY,22
KHPN,KVSF,6
KHPN,KW32,4
KHPN,KX14,2
KHPN,PA35,2
KHPN,PN47,4
KHPN,PN62,2
KHPN,PN66,4
KHPN,PS82,2
KHPY,KIWS,4
KHPY,KSGR,2
KHQZ,KHQZ,109
KHQZ,KHYI,3
KHQZ,KINJ,3
KHQZ,KJDD,3
KHQZ,KJWY,2
KHQZ,KLXY,4
KHQZ,KRBD,6
KHQZ,KSAN,2
KHQZ,KSAT,13
KHQZ,KSGR,10
KHQZ,KSLR,5
KHQZ,KSWW,2
KHQZ,KT31,9
KHQZ,KTKI,8
KHQZ,KTRL,9
KHRJ,KWRI,2
KHRL,KIAH,7
KHRL,KORD,2
KHRO,KVBT,6
KHSD,KHSD,35
KHSD,KIXD,4
KHSD,KMDW,4
KHSD,KMKC,8
KHSD,KOJC,6
KHSD,KOKC,3
KHSD,KPHX,3
KHSD,KPWA,9
KHSD,KPWK,3
KHSD,KSAF,3
KHSD,KSAT,3
KHSD,KSDL,6
KHSD,KSEA,3
KHSD,KSGR,2
KHSD,KSTL,2
KHSD,KSUS,8
KHSD,KTEB,2
KHSD,KTIK,9
KHSD,KUES,2
KHSD,KVBT,2
KHSD,KVDF,2
KHSD,KVNY,3
KHSV,KHSV,3
KHSV,KHWO,2
KHSV,KIAD,49
KHSV,KIAH,5
KHSV,KIND,2
KHSV,KLUK,2
KHSV,KMDQ,15
KHSV,KMDT,2
KHSV,KMGE,26
KHSV,KMGM,2
KHSV,KOMA,3
KHSV,KOPF,2
KHSV,KORD,61
KHSV,KORL,4
KHSV,KPDK,8
KHSV,KPWK,2
KHSV,KRDU,2
KHSV,KRYY,2
KHSV,KSBA,2
KHSV,KSBM,4
KHSV,KSDF,6
KHSV,KSEM,2
KHSV,KTEB,2
KHSV,KW32,7
KHSV,KXNA,3
KHSV,PANC,5
KHTO,KISP,3
KHTO,KJFK,7
KHTO,KLOM,2
KHUA,KHUA,71
KHUA,KMDQ,35
KHUA,KPDK,2
KHUA,KRYY,2
KHUA,KSUU,5
KHUA,KTOI,3
KHUA,KW32,2
KHUF,KHUF,22
KHUF,KIND,4
KHVN,KHVN,3
KHVN,KHWV,3
KHVN,KIAD,3
KHVN,KILG,2
KHVN,KISP,13
